case,bytes,category,profile,mode,engine,strict_all_six,strict_configurable_five,ns,round_min_ns,round_max_ns,speed_relative_to_v2
wiki-tea-article-body,58814,encyclopedia,commonmark,fresh,v2,no,no,59779.11532738095,58690.15909090909,61111.270833333336,1.0
wiki-tea-article-body,58814,encyclopedia,commonmark,fresh,ox-content,no,no,105657.29557291667,105636.59765625,106889.03385416666,0.5657831293450619
wiki-tea-article-body,58814,encyclopedia,commonmark,fresh,v1,no,no,193105.4017857143,192955.1919642857,194042.1830357143,0.3095672869561505
wiki-tea-article-body,58814,encyclopedia,commonmark,fresh,md4c,no,no,256354.609375,256270.5,259653.090625,0.23318915728928835
wiki-tea-article-body,58814,encyclopedia,commonmark,fresh,pulldown-cmark,no,no,181164.29910714284,180925.70982142858,183241.36160714284,0.3299718301122167
wiki-tea-article-body,58814,encyclopedia,commonmark,fresh,bun,no,no,460667.8541666666,460509.8229166666,466168.7083333334,0.12976619659194463
wiki-chess-first-paragraph,1190,encyclopedia,commonmark,fresh,v2,no,yes,1628.6221466545896,1626.9794712339483,1632.7807400456918,1.0
wiki-chess-first-paragraph,1190,encyclopedia,commonmark,fresh,ox-content,no,yes,2913.672238372093,2906.8045944227865,2933.1056727093483,0.5589585970604992
wiki-chess-first-paragraph,1190,encyclopedia,commonmark,fresh,v1,no,yes,5021.603165662651,4987.82937001992,5034.58578062249,0.32432314799205697
wiki-chess-first-paragraph,1190,encyclopedia,commonmark,fresh,md4c,no,yes,7436.966544273035,7394.977361969196,7455.8696056547615,0.2189901133693735
wiki-chess-first-paragraph,1190,encyclopedia,commonmark,fresh,pulldown-cmark,no,yes,4452.184412148861,4394.586210098661,4502.0068570143885,0.3658029398356682
wiki-chess-first-paragraph,1190,encyclopedia,commonmark,fresh,bun,no,yes,8553.761395140247,8523.292729591836,8572.37285958904,0.19039836060658397
wiki-chess-article-body,113609,encyclopedia,commonmark,fresh,v2,no,no,123884.45170454544,122592.25426136365,125599.4,1.0
wiki-chess-article-body,113609,encyclopedia,commonmark,fresh,ox-content,no,no,227276.703125,226569.890625,229283.2369791667,0.5450820519708532
wiki-chess-article-body,113609,encyclopedia,commonmark,fresh,v1,no,no,320375.9296875,319873.984375,322117.8125,0.3866846420871393
wiki-chess-article-body,113609,encyclopedia,commonmark,fresh,md4c,no,no,491212.5520833334,489216.8697916667,491956.5208333334,0.2522013152537044
wiki-chess-article-body,113609,encyclopedia,commonmark,fresh,pulldown-cmark,no,no,347585.0,344983.93359375,349928.12109375,0.3564148386856321
wiki-chess-article-body,113609,encyclopedia,commonmark,fresh,bun,no,no,899761.078125,899005.171875,904402.2109375,0.13768594209776955
wiki-volcano-first-paragraph,2644,encyclopedia,commonmark,fresh,v2,no,yes,2836.4779620181407,2820.6589336055863,3326.151387414287,1.0
wiki-volcano-first-paragraph,2644,encyclopedia,commonmark,fresh,ox-content,no,yes,4898.150390625,4887.6624755859375,4901.959749109605,0.5790916439493415
wiki-volcano-first-paragraph,2644,encyclopedia,commonmark,fresh,v1,no,yes,12275.317401960785,12217.92870145631,12326.352328431372,0.2310716594232471
wiki-volcano-first-paragraph,2644,encyclopedia,commonmark,fresh,md4c,no,yes,13141.172526041666,13057.18017578125,13156.093732867324,0.21584664202506545
wiki-volcano-first-paragraph,2644,encyclopedia,commonmark,fresh,pulldown-cmark,no,yes,8657.874030172414,8655.554540828543,8830.746258802817,0.3276182989187768
wiki-volcano-first-paragraph,2644,encyclopedia,commonmark,fresh,bun,no,yes,18136.81192740683,18096.231670548656,18146.94716938406,0.15639341541232463
wiki-volcano-article-body,69241,encyclopedia,commonmark,fresh,v2,no,no,64000.240625,63145.90078125,64733.278125,1.0
wiki-volcano-article-body,69241,encyclopedia,commonmark,fresh,ox-content,no,no,127360.7578125,125472.365625,127934.8265625,0.5025114621194458
wiki-volcano-article-body,69241,encyclopedia,commonmark,fresh,v1,no,no,199703.5513392857,199172.94419642858,204077.78794642858,0.3204762268662263
wiki-volcano-article-body,69241,encyclopedia,commonmark,fresh,md4c,no,no,302887.434375,299621.62812500005,303190.521875,0.21130041514288223
