case,bytes,category,profile,mode,engine,strict_all_six,strict_configurable_five,ns,round_min_ns,round_max_ns,speed_relative_to_v2
wiki-chess-article-body,113609,encyclopedia,commonmark,fresh,md4c,no,no,345993.0,345691.2421875,346752.9296875,0.24182898931481273
wiki-chess-article-body,113609,encyclopedia,commonmark,fresh,pulldown-cmark,no,no,286795.575,286374.35,287254.296875,0.2917448691459064
wiki-chess-article-body,113609,encyclopedia,commonmark,fresh,bun,no,no,656655.2734375,653892.25,658564.7734375,0.12742018664069063
wiki-volcano-first-paragraph,2644,encyclopedia,commonmark,fresh,v2,no,yes,1704.4262176430516,1688.138971267848,1708.3286731138037,1.0
wiki-volcano-first-paragraph,2644,encyclopedia,commonmark,fresh,ox-content,no,yes,3710.3533977578,3693.2845224926255,3733.4265858208955,0.4593703173053682
wiki-volcano-first-paragraph,2644,encyclopedia,commonmark,fresh,v1,no,yes,9818.532348632812,9767.576586346295,9859.764640748032,0.17359276897227777
wiki-volcano-first-paragraph,2644,encyclopedia,commonmark,fresh,md4c,no,yes,9283.463541666668,9237.68278952206,9327.96294136954,0.18359809461125481
wiki-volcano-first-paragraph,2644,encyclopedia,commonmark,fresh,pulldown-cmark,no,yes,6878.019144917583,6820.510699728261,6886.652092059239,0.24780771639789834
wiki-volcano-first-paragraph,2644,encyclopedia,commonmark,fresh,bun,no,yes,13824.497767857141,13770.976304945056,13845.044814560439,0.12329028122858493
wiki-volcano-article-body,69241,encyclopedia,commonmark,fresh,v2,no,no,45268.67075892857,44382.37634698275,48908.30348557692,1.0
wiki-volcano-article-body,69241,encyclopedia,commonmark,fresh,ox-content,no,no,92754.37165178571,90722.37611607142,94150.484375,0.4880489183720006
wiki-volcano-article-body,69241,encyclopedia,commonmark,fresh,v1,no,no,146776.25868055556,141011.8645833333,147795.21180555556,0.30841957116137897
wiki-volcano-article-body,69241,encyclopedia,commonmark,fresh,md4c,no,no,211793.8359375,208316.39136904763,214232.6380208333,0.21373932134780013
wiki-volcano-article-body,69241,encyclopedia,commonmark,fresh,pulldown-cmark,no,no,178350.912109375,174704.1015625,180065.56919642858,0.25381799410797085
wiki-volcano-article-body,69241,encyclopedia,commonmark,fresh,bun,no,no,394892.08984375,387376.625,397898.4375,0.11463554708538319
comment-question,160,comments,gfm,reuse,v2,yes,yes,63.067154746586795,63.059946955697214,63.24990506895824,1.0
comment-question,160,comments,gfm,reuse,ox-content,yes,yes,66.11925487599632,65.90989969355425,66.15451684559113,0.9538394657481607
comment-question,160,comments,gfm,reuse,v1,yes,yes,99.55148421868829,99.49135732671567,99.65863242094238,0.6335129530368923
comment-question,160,comments,gfm,reuse,md4c,yes,yes,831.3610599951812,829.4746270003907,832.4772594873502,0.0758601259805846
comment-question,160,comments,gfm,reuse,pulldown-cmark,yes,yes,223.65875905236967,222.92389541120804,223.72366758633427,0.2819793645185147
comment-question,160,comments,gfm,reuse,bun,yes,yes,650.0029861768045,648.3892147583697,650.9589946142485,0.09702594616916448
comment-links,278,comments,gfm,reuse,v2,yes,yes,225.4500338142471,225.3780503042734,225.49685898134018,1.0
comment-links,278,comments,gfm,reuse,ox-content,yes,yes,315.5437857288061,315.2696957111927,315.82875303388664,0.7144809817551279
comment-links,278,comments,gfm,reuse,v1,yes,yes,414.52826364245004,414.1636647728458,414.73812793235584,0.5438713197339621
comment-links,278,comments,gfm,reuse,md4c,yes,yes,1332.625182064773,1329.4658275770457,1334.1049294876243,0.16917737774167993
comment-links,278,comments,gfm,reuse,pulldown-cmark,yes,yes,559.4216023489932,559.1723012634168,559.6305816872848,0.40300559161031624
comment-links,278,comments,gfm,reuse,bun,yes,yes,1368.4186909701168,1366.85662568306,1371.1447591915207,0.16475223212160175
comment-quote,290,comments,gfm,reuse,v2,yes,yes,148.63484034188565,148.47405846017378,148.86603248986574,1.0
comment-quote,290,comments,gfm,reuse,ox-content,yes,yes,158.16677325785946,157.65851782758483,158.23692357741947,0.9397349220721984
comment-quote,290,comments,gfm,reuse,v1,yes,yes,194.93606736316855,194.76996934970492,196.08947811348133,0.7624799368963205
comment-quote,290,comments,gfm,reuse,md4c,yes,yes,1056.3198433390367,1054.55521448145,1058.8319890797757,0.1407100711769738
comment-quote,290,comments,gfm,reuse,pulldown-cmark,yes,yes,412.273164589127,411.56229640128834,413.2319958307196,0.36052513990333496
comment-quote,290,comments,gfm,reuse,bun,yes,yes,1190.154347050428,1189.4308396764986,1195.376613288719,0.12488702890532555
comment-inline-code,285,comments,gfm,reuse,v2,yes,yes,154.70512807121196,153.82961497691014,155.2694768006159,1.0
comment-inline-code,285,comments,gfm,reuse,ox-content,yes,yes,163.33433168944424,162.4895719252308,163.498001954193,0.9471684640395173
comment-inline-code,285,comments,gfm,reuse,v1,yes,yes,358.78355720933445,356.35009879683173,359.1885434277348,0.4311934729521295
comment-inline-code,285,comments,gfm,reuse,md4c,yes,yes,1113.9166295636687,1108.0697131395923,1115.346803355575,0.13888393795845508
comment-inline-code,285,comments,gfm,reuse,pulldown-cmark,yes,yes,505.47340050843366,504.3915767446551,506.30499213024655,0.3060598795418331
comment-inline-code,285,comments,gfm,reuse,bun,yes,yes,1190.223715509039,1183.944543087121,1191.0136507776879,0.12997987357784005
comment-table,310,comments,gfm,reuse,v2,yes,yes,709.713244088169,707.7858052732483,710.740228823195,1.0
comment-table,310,comments,gfm,reuse,ox-content,yes,yes,696.570219019755,695.3541871660332,696.8078379418102,1.0188681983661452
comment-table,310,comments,gfm,reuse,v1,yes,yes,661.8549598054105,660.9410899533755,662.0747733878355,1.0723093233249004
comment-table,310,comments,gfm,reuse,md4c,yes,yes,2063.202635107261,2062.106363261944,2076.6545388540408,0.34398620475359787
comment-table,310,comments,gfm,reuse,pulldown-cmark,yes,yes,860.1458605749888,859.6995349214396,861.1369390238914,0.8251080155332505
comment-table,310,comments,gfm,reuse,bun,yes,yes,1716.7772080243144,1715.6269718792867,1723.373246513779,0.41339857074693726
comment-incident,1124,comments,gfm,reuse,v2,no,yes,823.7069571925247,822.2613676920527,830.6795758411536,1.0
comment-incident,1124,comments,gfm,reuse,ox-content,no,yes,936.370232542289,930.3154434254998,942.4609220207419,0.8796808447830744
comment-incident,1124,comments,gfm,reuse,v1,no,yes,988.2581583010196,981.3112203246683,996.2505547931332,0.8334937083733406
comment-incident,1124,comments,gfm,reuse,md4c,no,yes,2657.368265658174,2641.292679913092,2693.6912298387097,0.30997094675867587
comment-incident,1124,comments,gfm,reuse,pulldown-cmark,no,yes,1698.2803262056855,1689.2720771962277,1714.3424118123883,0.48502414146954104
comment-incident,1124,comments,gfm,reuse,bun,no,yes,4446.517535484654,4418.5293226341255,4500.097046757755,0.18524765743507712
legacy-contributing,9323,technical-docs,gfm,reuse,v2,no,yes,6992.194745111732,6924.569147099448,6994.286050977654,1.0
legacy-contributing,9323,technical-docs,gfm,reuse,ox-content,no,yes,8532.654017857143,8495.042335304053,8540.178571428572,0.8194630569197419
legacy-contributing,9323,technical-docs,gfm,reuse,v1,no,yes,11844.462558962265,11740.16734813084,11873.022258254718,0.5903344883994756
legacy-contributing,9323,technical-docs,gfm,reuse,md4c,no,yes,22287.510157229008,22206.39172149123,22441.243303571428,0.31372704693277714
legacy-contributing,9323,technical-docs,gfm,reuse,pulldown-cmark,no,yes,16998.00295608108,16823.11625,17023.03272804054,0.4113538962887553
legacy-contributing,9323,technical-docs,gfm,reuse,bun,no,yes,40354.9537235383,39561.095703125,40466.28447895665,0.1732673216035263
legacy-docs-migration-0-2,1985,technical-docs,gfm,reuse,v2,no,yes,1294.2474407618865,1293.1722761679057,1298.051455897513,1.0
legacy-docs-migration-0-2,1985,technical-docs,gfm,reuse,ox-content,no,yes,1778.948657539118,1778.5520467843273,1782.27849002849,0.7275350164137195
legacy-docs-migration-0-2,1985,technical-docs,gfm,reuse,v1,no,yes,2779.622395833333,2776.896933588938,2780.959236111111,0.46561987797406207
legacy-docs-migration-0-2,1985,technical-docs,gfm,reuse,md4c,no,yes,5285.634295886076,5282.774591244726,5310.047537076271,0.24486132946602596
legacy-docs-migration-0-2,1985,technical-docs,gfm,reuse,pulldown-cmark,no,yes,3471.207741805171,3470.8617988227147,3489.7991382311975,0.37285219930076113
legacy-docs-migration-0-2,1985,technical-docs,gfm,reuse,bun,no,yes,7146.447265625,7144.918125,7165.375803571429,0.18110361591658605
legacy-docs-migration-0-4,7045,technical-docs,gfm,reuse,v2,no,yes,4964.949652777777,4920.446628937008,4966.394094526398,1.0
legacy-docs-migration-0-4,7045,technical-docs,gfm,reuse,ox-content,no,yes,6397.491169762639,6344.108349116162,6414.45914504655,0.7760776093360341
legacy-docs-migration-0-4,7045,technical-docs,gfm,reuse,v1,no,yes,10685.925213675215,10629.463585805086,10736.100026709402,0.4646251544437096
legacy-docs-migration-0-4,7045,technical-docs,gfm,reuse,md4c,no,yes,18566.846737132353,18287.901947463768,18754.70703810909,0.26740941652996125
legacy-docs-migration-0-4,7045,technical-docs,gfm,reuse,pulldown-cmark,no,yes,12483.433941831683,12367.99822546593,12532.265625,0.397723068501236
