case,bytes,category,profile,mode,engine,strict_all_six,strict_configurable_five,ns,round_min_ns,round_max_ns,speed_relative_to_v2
comment-quote,290,comments,gfm,reuse,pulldown-cmark,yes,yes,412.4583501506538,410.3629525264779,414.23750571318124,0.35951239315443445
comment-quote,290,comments,gfm,reuse,bun,yes,yes,1185.2884234751452,1183.7753158450787,1185.6135219194312,0.12510363351431203
comment-inline-code,285,comments,gfm,reuse,v2,yes,yes,147.2778242034325,146.84964604982764,149.29240266740044,1.0
comment-inline-code,285,comments,gfm,reuse,ox-content,yes,yes,163.08071975450338,162.03822501215956,166.40045816314034,0.9030977078414906
comment-inline-code,285,comments,gfm,reuse,v1,yes,yes,361.80873932254286,358.51098493584425,372.1550802220425,0.40705988605802645
comment-inline-code,285,comments,gfm,reuse,md4c,yes,yes,1108.919603280142,1101.87214944276,1123.9067172984671,0.1328119944563973
comment-inline-code,285,comments,gfm,reuse,pulldown-cmark,yes,yes,485.7950191448942,483.3304176504072,494.5199296760661,0.3031686583832699
comment-inline-code,285,comments,gfm,reuse,bun,yes,yes,1181.3830411945232,1174.6775400208267,1190.9484476078565,0.12466559876677807
comment-table,310,comments,gfm,reuse,v2,yes,yes,693.8428109397034,691.486325413869,695.4330830328915,1.0
comment-table,310,comments,gfm,reuse,ox-content,yes,yes,695.7834846271564,693.5807413615628,700.0518321024549,0.9972108080597905
comment-table,310,comments,gfm,reuse,v1,yes,yes,662.5654176358521,659.5096281025963,663.3958901561709,1.047206498364274
comment-table,310,comments,gfm,reuse,md4c,yes,yes,2058.5504192196886,2044.8325163398695,2079.754045505207,0.3370540767239068
comment-table,310,comments,gfm,reuse,pulldown-cmark,yes,yes,854.7623364323058,852.3128546555718,860.0891828576341,0.8117376975636705
comment-table,310,comments,gfm,reuse,bun,yes,yes,1697.7332615128607,1688.9291810566892,1705.2510130568546,0.4086877642495004
comment-incident,1124,comments,gfm,reuse,v2,no,yes,805.6751624019753,801.9852988450539,808.1196852622982,1.0
comment-incident,1124,comments,gfm,reuse,ox-content,no,yes,931.6823151234621,931.4217887042087,936.3998351173356,0.8647530916106431
comment-incident,1124,comments,gfm,reuse,v1,no,yes,969.2527330905771,967.525493709033,973.768691588785,0.8312333150023572
comment-incident,1124,comments,gfm,reuse,md4c,no,yes,2643.9195098058894,2633.320522722247,2656.3716162420383,0.30472756807226936
comment-incident,1124,comments,gfm,reuse,pulldown-cmark,no,yes,1676.2567430934394,1672.4095463572203,1688.9223397549877,0.48063947585687034
comment-incident,1124,comments,gfm,reuse,bun,no,yes,4419.307119161524,4386.031773708748,4433.543182555073,0.18230802718115602
legacy-contributing,9323,technical-docs,gfm,reuse,v2,no,yes,6818.469004755435,6814.895380434782,6825.94864566628,1.0
legacy-contributing,9323,technical-docs,gfm,reuse,ox-content,no,yes,8484.55542652027,8451.869102008888,8550.422512755102,0.8036330322556289
legacy-contributing,9323,technical-docs,gfm,reuse,v1,no,yes,11805.956299043379,11733.766501168226,11812.465960313437,0.5775448283937766
legacy-contributing,9323,technical-docs,gfm,reuse,md4c,no,yes,22193.65625,22016.61869517544,22338.658330396305,0.3072260346807631
legacy-contributing,9323,technical-docs,gfm,reuse,pulldown-cmark,no,yes,16852.578125,16721.180416666666,16931.948479729726,0.4045950093915043
legacy-contributing,9323,technical-docs,gfm,reuse,bun,no,yes,39823.75048828125,39527.384765625,39998.67724609375,0.17121614416406797
legacy-docs-migration-0-2,1985,technical-docs,gfm,reuse,v2,no,yes,1270.4589700513043,1268.9835935875074,1278.9831135937397,1.0
legacy-docs-migration-0-2,1985,technical-docs,gfm,reuse,ox-content,no,yes,1780.2867017130998,1779.0114814384833,1785.4940794719278,0.7136260518200758
legacy-docs-migration-0-2,1985,technical-docs,gfm,reuse,v1,no,yes,2775.1328696261394,2766.90347680593,2814.3692189338617,0.45780113231928177
legacy-docs-migration-0-2,1985,technical-docs,gfm,reuse,md4c,no,yes,5229.595780759675,5228.5437339406935,5285.925435126583,0.2429363613007106
legacy-docs-migration-0-2,1985,technical-docs,gfm,reuse,pulldown-cmark,no,yes,3442.0522954791422,3436.573489010989,3468.9341110966834,0.3690992643313263
