case,bytes,category,profile,mode,engine,strict_all_six,strict_configurable_five,ns,round_min_ns,round_max_ns,speed_relative_to_v2
comment-inline-code,285,comments,gfm,fresh,v2,yes,yes,432.2998814289327,430.269712416121,466.35512779332777,1.0
comment-inline-code,285,comments,gfm,fresh,ox-content,yes,yes,538.3197943061706,536.0439954746812,540.8064492513333,0.8030540321968194
comment-inline-code,285,comments,gfm,fresh,v1,yes,yes,1147.5576667415764,1145.328281935659,1155.356700556885,0.37671299138841813
comment-inline-code,285,comments,gfm,fresh,md4c,yes,yes,1885.4997119061654,1884.6865909581356,1890.7963628817,0.22927602624340612
comment-inline-code,285,comments,gfm,fresh,pulldown-cmark,yes,yes,1134.2178856582457,1126.6075714169187,1138.8236993397086,0.38114359409704296
comment-inline-code,285,comments,gfm,fresh,bun,yes,yes,1679.2847315436243,1670.8637846228125,1704.583565581758,0.2574309605206474
comment-table,310,comments,gfm,fresh,v2,yes,yes,1552.714284351939,1542.7549992578893,1599.357404738542,1.0
comment-table,310,comments,gfm,fresh,ox-content,yes,yes,1958.4276212832551,1940.3087975919639,1965.1797410319352,0.7928372064802307
comment-table,310,comments,gfm,fresh,v1,yes,yes,1760.488184694489,1755.041461168386,1765.2288141607994,0.8819793838158553
comment-table,310,comments,gfm,fresh,md4c,yes,yes,3345.544980786416,3331.639746010638,3364.8951612903224,0.4641140063186215
comment-table,310,comments,gfm,fresh,pulldown-cmark,yes,yes,1931.6058984546435,1923.742364669099,1962.1441566227818,0.8038463154384485
comment-table,310,comments,gfm,fresh,bun,yes,yes,2801.513833190377,2789.243353285078,2803.1202142647544,0.5542411627443941
comment-incident,1124,comments,gfm,fresh,v2,no,yes,1989.7642949375588,1985.1173611111112,2023.8223857200646,1.0
comment-incident,1124,comments,gfm,fresh,ox-content,no,yes,2884.4551771313363,2876.598599137931,2886.241251440092,0.6898232673930574
comment-incident,1124,comments,gfm,fresh,v1,no,yes,2904.2552305394056,2878.35242001695,2953.950066332547,0.6851203275849833
comment-incident,1124,comments,gfm,fresh,md4c,no,yes,4367.337538925918,4363.37561348157,4368.866093129432,0.4556012163481442
comment-incident,1124,comments,gfm,fresh,pulldown-cmark,no,yes,3602.740655226241,3541.0309455324423,3645.82465118866,0.5522918481659645
comment-incident,1124,comments,gfm,fresh,bun,no,yes,6510.1710118638,6507.452385409921,6520.490478515625,0.30563932826211704
legacy-contributing,9323,technical-docs,gfm,fresh,v2,no,yes,14039.414082006866,13999.534375,14181.80231741573,1.0
legacy-contributing,9323,technical-docs,gfm,fresh,ox-content,no,yes,18408.63534007353,18328.699048913044,18492.161075367647,0.7626537123827228
legacy-contributing,9323,technical-docs,gfm,fresh,v1,no,yes,27806.85208333333,27805.131944444445,28491.603693181816,0.5048904507397192
legacy-contributing,9323,technical-docs,gfm,fresh,md4c,no,yes,35193.484375,34989.68402777778,35544.44487847222,0.3989208324021445
legacy-contributing,9323,technical-docs,gfm,fresh,pulldown-cmark,no,yes,34791.23263888889,34760.82855902778,34894.44401041667,0.4035331035185546
legacy-contributing,9323,technical-docs,gfm,fresh,bun,no,yes,58489.93465909091,58022.546875,58705.546875,0.24003128339663418
legacy-docs-migration-0-2,1985,technical-docs,gfm,fresh,v2,no,yes,2775.0298754560044,2750.2924107142853,2842.833427788729,1.0
legacy-docs-migration-0-2,1985,technical-docs,gfm,fresh,ox-content,no,yes,4203.977617513219,4166.739372923588,4225.993771114865,0.6600962535803221
legacy-docs-migration-0-2,1985,technical-docs,gfm,fresh,v1,no,yes,6842.954491120219,6842.270662568306,6939.651422939687,0.40553095582573734
legacy-docs-migration-0-2,1985,technical-docs,gfm,fresh,md4c,no,yes,8165.8704342532465,8094.503024193548,8177.030126633987,0.33983270954381434
legacy-docs-migration-0-2,1985,technical-docs,gfm,fresh,pulldown-cmark,no,yes,7731.050347222223,7661.2794397865855,7929.885226967399,0.3589460358970598
legacy-docs-migration-0-2,1985,technical-docs,gfm,fresh,bun,no,yes,12476.309286819307,12381.14367507523,12485.937444306932,0.22242394057894238
legacy-docs-migration-0-4,7045,technical-docs,gfm,fresh,v2,no,yes,9047.467063848922,8987.223549107142,9089.803442028984,1.0
