case,bytes,category,profile,mode,engine,strict_all_six,strict_configurable_five,ns,round_min_ns,round_max_ns,speed_relative_to_v2
legacy-contributing,9323,technical-docs,gfm,reuse,pulldown-cmark,no,yes,21514.77515889831,21424.633474576272,21630.769665948275,0.41711908488995775
legacy-contributing,9323,technical-docs,gfm,reuse,bun,no,yes,45678.385044642855,45571.84709821429,45823.24162946429,0.19646542488579838
legacy-docs-migration-0-2,1985,technical-docs,gfm,reuse,v2,no,yes,1674.9115384546458,1662.0656100200526,1677.4350284852549,1.0
legacy-docs-migration-0-2,1985,technical-docs,gfm,reuse,ox-content,no,yes,2278.1653939946914,2274.3431262376075,2285.7343672332663,0.735201905388327
legacy-docs-migration-0-2,1985,technical-docs,gfm,reuse,v1,no,yes,3817.021532012195,3806.918383915373,3828.5988149847094,0.4388006523955062
legacy-docs-migration-0-2,1985,technical-docs,gfm,reuse,md4c,no,yes,5531.118718263908,5497.12458881579,5547.583655973451,0.30281605291241376
legacy-docs-migration-0-2,1985,technical-docs,gfm,reuse,pulldown-cmark,no,yes,4526.0745712996395,4512.478371815183,4540.560405344203,0.37005831699624503
legacy-docs-migration-0-2,1985,technical-docs,gfm,reuse,bun,no,yes,8623.511671144308,8579.694670376713,8674.468793402777,0.1942261577796869
legacy-docs-migration-0-4,7045,technical-docs,gfm,reuse,v2,no,yes,5922.076727789949,5919.93975335051,5958.156547619048,1.0
legacy-docs-migration-0-4,7045,technical-docs,gfm,reuse,ox-content,no,yes,7356.3878676470595,7330.4741410818715,7359.621627214483,0.8050250794734297
legacy-docs-migration-0-4,7045,technical-docs,gfm,reuse,v1,no,yes,13366.695644946809,13358.072805851065,13407.184559811827,0.4430471737440024
legacy-docs-migration-0-4,7045,technical-docs,gfm,reuse,md4c,no,yes,18766.528684701494,18646.861635069137,18904.003519335143,0.3155659113780395
legacy-docs-migration-0-4,7045,technical-docs,gfm,reuse,pulldown-cmark,no,yes,15827.838998219937,15679.296875,15942.59295886076,0.37415573461771817
legacy-docs-migration-0-4,7045,technical-docs,gfm,reuse,bun,no,yes,31821.809765625,31673.128515625,31823.201572516024,0.18610119196260097
legacy-docs-releasing,4141,technical-docs,gfm,reuse,v2,no,yes,4271.804340870307,4259.099064625851,4273.20861774744,1.0
legacy-docs-releasing,4141,technical-docs,gfm,reuse,ox-content,no,yes,5024.3003263052215,5010.023375,5037.967067109163,0.8502287011994193
legacy-docs-releasing,4141,technical-docs,gfm,reuse,v1,no,yes,9184.596373175184,9117.971359951867,9195.122490875912,0.4651052879521925
legacy-docs-releasing,4141,technical-docs,gfm,reuse,md4c,no,yes,10614.133554693064,10599.54872881356,10692.392340739534,0.4024637827344389
legacy-docs-releasing,4141,technical-docs,gfm,reuse,pulldown-cmark,no,yes,11263.901311886664,11222.179547991072,11265.232122747748,0.3792473160575654
legacy-docs-releasing,4141,technical-docs,gfm,reuse,bun,no,yes,20062.427579365078,19950.272817460318,20189.290530593957,0.21292559556770738
legacy-docs-markdown-extensions,3707,technical-docs,gfm,reuse,v2,no,yes,3134.049302944862,3128.3175776379367,3143.9178313442208,1.0
legacy-docs-markdown-extensions,3707,technical-docs,gfm,reuse,ox-content,no,yes,3856.0816245251663,3840.1832342791413,3879.311387383901,0.8127549175857463
legacy-docs-markdown-extensions,3707,technical-docs,gfm,reuse,v1,no,yes,6902.625444910753,6872.7214114010985,6932.748446132597,0.45403728305373575
