case,bytes,category,profile,mode,engine,strict_all_six,strict_configurable_five,ns,round_min_ns,round_max_ns,speed_relative_to_v2
wiki-rainbow-article-body,48422,encyclopedia,commonmark,fresh,v1,no,no,77962.54532398898,76906.55606617648,79555.298828125,0.4111857470364031
wiki-rainbow-article-body,48422,encyclopedia,commonmark,fresh,md4c,no,no,114489.16903409091,114330.19744318182,114737.984375,0.28000104909800116
wiki-rainbow-article-body,48422,encyclopedia,commonmark,fresh,pulldown-cmark,no,no,104798.55729166666,104313.80208333334,105433.21354166667,0.3058924499378862
wiki-rainbow-article-body,48422,encyclopedia,commonmark,fresh,bun,no,no,286633.98124999995,286550.9125,290266.5375,0.11183980105953976
wiki-tea-first-paragraph,1126,encyclopedia,commonmark,fresh,v2,no,yes,1577.2541712186412,1563.5799023437498,1578.320650264522,1.0
wiki-tea-first-paragraph,1126,encyclopedia,commonmark,fresh,ox-content,no,yes,2962.4987781398104,2942.8369852941178,2967.8675577606637,0.5324066908844495
wiki-tea-first-paragraph,1126,encyclopedia,commonmark,fresh,v1,no,yes,5432.647746388575,5409.758421849343,5474.308064956332,0.29032881291947227
wiki-tea-first-paragraph,1126,encyclopedia,commonmark,fresh,md4c,no,yes,6168.308651477832,6083.760012135923,6177.088427608154,0.2557028612439417
wiki-tea-first-paragraph,1126,encyclopedia,commonmark,fresh,pulldown-cmark,no,yes,4803.0087404214555,4758.062559410646,4806.206597222223,0.3283887780475369
wiki-tea-first-paragraph,1126,encyclopedia,commonmark,fresh,bun,no,yes,8156.114752435065,8108.446673387097,8180.266237745098,0.19338302845086147
wiki-tea-article-body,58814,encyclopedia,commonmark,fresh,v2,no,no,54852.35529891304,54392.383973052536,55998.641304347824,1.0
wiki-tea-article-body,58814,encyclopedia,commonmark,fresh,ox-content,no,no,93234.56026785714,92481.53794642858,93425.50223214286,0.588326422533936
wiki-tea-article-body,58814,encyclopedia,commonmark,fresh,v1,no,no,163607.50390625,163513.591796875,165291.583984375,0.3352679674787069
wiki-tea-article-body,58814,encyclopedia,commonmark,fresh,md4c,no,no,182503.3482142857,182367.00223214284,184482.9799107143,0.3005553368506332
wiki-tea-article-body,58814,encyclopedia,commonmark,fresh,pulldown-cmark,no,no,168800.375,168311.1171875,168841.146484375,0.3249539895803729
wiki-tea-article-body,58814,encyclopedia,commonmark,fresh,bun,no,no,381262.3671875,381174.640625,381558.7578125,0.1438703633499116
wiki-chess-first-paragraph,1190,encyclopedia,commonmark,fresh,v2,no,yes,1258.0732013225745,1256.8428897304511,1266.3429837915105,1.0
wiki-chess-first-paragraph,1190,encyclopedia,commonmark,fresh,ox-content,no,yes,2291.2171188186812,2287.183186700183,2295.5784330559145,0.549085108953454
wiki-chess-first-paragraph,1190,encyclopedia,commonmark,fresh,v1,no,yes,3669.6392961876836,3667.677129020468,3712.7557962400388,0.34283293255267955
wiki-chess-first-paragraph,1190,encyclopedia,commonmark,fresh,md4c,no,yes,5154.8889531893,5152.916665876088,5173.655716200303,0.24405437493356902
wiki-chess-first-paragraph,1190,encyclopedia,commonmark,fresh,pulldown-cmark,no,yes,4091.544766413467,4086.8651450163397,4118.909851061009,0.307481226076225
wiki-chess-first-paragraph,1190,encyclopedia,commonmark,fresh,bun,no,yes,7393.520220588235,7393.506390858858,7405.8262758875735,0.170158891000163
wiki-chess-article-body,113609,encyclopedia,commonmark,fresh,v2,no,no,110669.54296875,109518.66276041666,112902.2890625,1.0
wiki-chess-article-body,113609,encyclopedia,commonmark,fresh,ox-content,no,no,187019.53125,185933.1294642857,190079.70535714284,0.5917539319506234
wiki-chess-article-body,113609,encyclopedia,commonmark,fresh,v1,no,no,275152.475,274311.5875,278568.88125,0.40221169360279246
wiki-chess-article-body,113609,encyclopedia,commonmark,fresh,md4c,no,no,350385.90625,348283.0390625,353516.92578125,0.31585044088442127
wiki-chess-article-body,113609,encyclopedia,commonmark,fresh,pulldown-cmark,no,no,319395.5078125,317520.99609375,319962.5625,0.34649686755681663
wiki-chess-article-body,113609,encyclopedia,commonmark,fresh,bun,no,no,733514.0,732582.03125,740730.140625,0.15087584281792848
wiki-volcano-first-paragraph,2644,encyclopedia,commonmark,fresh,v2,no,yes,2177.8636929063778,2165.7972764170663,2181.851018454965,1.0
wiki-volcano-first-paragraph,2644,encyclopedia,commonmark,fresh,ox-content,no,yes,4257.750531462585,4254.475695585437,4308.392450601375,0.5115057063144226
wiki-volcano-first-paragraph,2644,encyclopedia,commonmark,fresh,v1,no,yes,9208.035245142764,9175.111199817518,9236.54626250338,0.23651774074770188
wiki-volcano-first-paragraph,2644,encyclopedia,commonmark,fresh,md4c,no,yes,9350.182719216416,9348.780148735488,9378.168595170295,0.2329220463713988
wiki-volcano-first-paragraph,2644,encyclopedia,commonmark,fresh,pulldown-cmark,no,yes,7749.087770061728,7736.376350308642,7769.407356486274,0.2810477513650654
wiki-volcano-first-paragraph,2644,encyclopedia,commonmark,fresh,bun,no,yes,15414.740399634898,15411.474466463415,15470.164737654322,0.14128448721445616
wiki-volcano-article-body,69241,encyclopedia,commonmark,fresh,v2,no,no,62144.62425595238,61986.88616071429,62865.73865327381,1.0
wiki-volcano-article-body,69241,encyclopedia,commonmark,fresh,ox-content,no,no,109987.68359375,108707.68229166666,110528.53776041666,0.5650143927522783
wiki-volcano-article-body,69241,encyclopedia,commonmark,fresh,v1,no,no,169696.2890625,165464.92578125,171337.564453125,0.36621086176530476
wiki-volcano-article-body,69241,encyclopedia,commonmark,fresh,md4c,no,no,215036.67447916666,213971.7890625,215654.62239583334,0.2889954674311759
wiki-volcano-article-body,69241,encyclopedia,commonmark,fresh,pulldown-cmark,no,no,198951.26339285716,197396.296875,199356.30580357142,0.3123610435850267
