name,group,feature,workload,document,target_bytes,byte_count,mode,off_ns,on_ns,on_over_off,ratio_min,ratio_max,pairs,round_ratios,html_equal,ast_equal,off_html_bytes,on_html_bytes
renderer.table_column_names-plain-65536,feature,renderer.table_column_names,plain,,65536,65670,render,8381.099598930481,8404.513944892473,1.0044709729020402,0.9919748832025935,1.0128849343963813,9,"[0.9956968489606477, 1.0059175964919898, 1.0015054274779474]",True,True,68058,68058
renderer.table_column_names-plain-65536,feature,renderer.table_column_names,plain,,65536,65670,fresh,28847.49090909091,28764.109659090907,0.9971054940665874,0.9919014199717402,1.0063896983106453,9,"[0.9948478266898271, 0.9975240872472348, 0.9971054940665874]",True,True,68058,68058
renderer.table_column_names-plain-65536,feature,renderer.table_column_names,plain,,65536,65670,reuse,28217.587053571428,28223.14453125,1.0035167925182353,0.9878983692006361,1.012717029060956,9,"[0.9995540812035696, 1.0096919737018772, 0.9972313563942953]",True,True,68058,68058
renderer.table_column_names-active-65536,feature,renderer.table_column_names,active,,65536,65572,render,109020.74583333333,396572.265625,3.6337985998638036,3.5875422487547293,3.699062478198426,9,"[3.6327019432002197, 3.607189236612802, 3.677565226357775]",False,True,264810,301379
renderer.table_column_names-active-65536,feature,renderer.table_column_names,active,,65536,65572,fresh,611487.84375,893451.171875,1.4614270557367839,1.4507567643276418,1.4820399280622907,9,"[1.4648629203393018, 1.4516402513761726, 1.4614270557367839]",False,True,264810,301379
renderer.table_column_names-active-65536,feature,renderer.table_column_names,active,,65536,65572,reuse,606514.3229166666,892562.5,1.4729278804093537,1.4602476689402093,1.4875181979378171,9,"[1.4652783508832614, 1.4713491367158107, 1.4774420155844425]",False,True,264810,301379
commonmark--comment-review,profile,commonmark,comments,comment-review,,282,parse,108.37418938132889,108.85576320189494,1.0024955431487326,0.9913500679912484,1.0084456663151513,9,"[0.9938540455445124, 1.005053631054281, 1.0053354252482822]",True,True,295,295
commonmark--comment-review,profile,commonmark,comments,comment-review,,282,render,50.206562078272604,50.189283678090774,1.0027661682952407,0.9881141867074813,1.0123160616723805,9,"[1.0039169513195474, 0.9996558537476656, 1.0031812925115857]",True,True,295,295
commonmark--comment-review,profile,commonmark,comments,comment-review,,282,fresh,487.35228601496726,494.7220045900601,1.001423431265954,0.9688627599444555,1.0291449452083994,9,"[1.0234306934040707, 1.001423431265954, 0.9846282159298005]",True,True,295,295
commonmark--comment-review,profile,commonmark,comments,comment-review,,282,reuse,157.08554714989444,156.83144823346382,0.9965110394190038,0.988658526695556,1.0064603568884174,9,"[0.9965110394190038, 1.0002356076012766, 0.9941304043997921]",True,True,295,295
tailored-comments,ablation,comments,syntax-absent-extras,,,345,parse,2043.9985294117646,1586.7993654822335,0.7732002351760959,0.7664060482769148,0.779808479503943,9,"[0.7694587788854972, 0.7783203444365758, 0.7732002351760959]",True,True,765,765
tailored-comments,ablation,comments,syntax-absent-extras,,,345,render,484.6783111042184,486.27141023646544,0.9983236416026118,0.9876746600383653,1.0724201120519534,9,"[0.9976946651728155, 1.0022984203782328, 0.9983236416026118]",True,True,765,765
tailored-comments,ablation,comments,syntax-absent-extras,,,345,fresh,3012.631984585742,2548.4464067589574,0.8458223318669935,0.8431435687457842,0.8508456066808606,9,"[0.8441014927275772, 0.8459313134566573, 0.8471514610260744]",True,True,765,765
tailored-comments,ablation,comments,syntax-absent-extras,,,345,reuse,2591.3423507462685,2111.379976383266,0.8165129251011464,0.8034398442523103,0.8337763021194361,9,"[0.8119499863209981, 0.8165129251011464, 0.818502867923289]",True,True,765,765
tailored-article,ablation,article,syntax-absent-extras,,,4308,parse,12564.8645,5594.038392857143,0.4450452312215348,0.43885459983997954,0.4556862260442132,9,"[0.44616048023260757, 0.4443413310869612, 0.442567405994244]",True,True,5628,5628
tailored-article,ablation,article,syntax-absent-extras,,,4308,render,4368.751483938548,4348.415798611111,0.9972784480541526,0.9814094817788578,1.006172262057529,9,"[0.9913800345690736, 0.9972784480541526, 1.0008890502062542]",True,True,5628,5628
tailored-article,ablation,article,syntax-absent-extras,,,4308,fresh,17609.44838483146,10541.780201342282,0.6015785773500492,0.5925355458916194,0.6149523933917255,9,"[0.5986434084115224, 0.6049631253889237, 0.6015785773500492]",True,True,5628,5628
tailored-article,ablation,article,syntax-absent-extras,,,4308,reuse,17081.63485054348,10052.4921875,0.5880464080440307,0.5849896847609104,0.5983714382018981,9,"[0.5910014263839288, 0.5880464080440307, 0.5878675131260298]",True,True,5628,5628
tailored-docs,ablation,docs,syntax-absent-extras,,,65758,parse,354612.7625,299077.4739583333,0.844688948051563,0.8341325934978338,0.8482505476211447,9,"[0.8428011873703126, 0.8427147057507042, 0.8455085987105898]",True,True,182270,182270
tailored-docs,ablation,docs,syntax-absent-extras,,,65758,render,225328.125,225313.61607142858,0.9981584511627503,0.9927147972403492,1.0039132742699186,9,"[0.9999356097754267, 0.9980398641670207, 0.9948748693571474]",True,True,182270,182270
